"","Raceway_ID","tissue","microsite","Depth","day_collected_est","Distance_from_application","date_coll_flat","Year_collected","Month_collected","Day_collected","d15N","d13C","pN","pC","Site","habitat","Plant_species","Date_installed","Date_mesh_added","Season","mesh_type","Date_15N_added_flat","N15_mg_added","total_N_mg_added","Type_of_label","Year_15N_added","Month_15N_added","Day_15N_added","Experiment","Distance_from_tracer_to_mesh","mass_g","avg_N","Total_N","Day","Nat_ab_15N","R","R0","F","F0","total15N","total15N0","excess","stomped","gwc_depth","VWC","GWC","Day_2","CN","excess_percm","excess_percmday"
"160","27","leaf","plant","plant",3,34,170820,2017,8,20,-1.3,-15.2,1.7,41.5,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,6.31,1.76666666666667,111.476666666667,3,-0.1,0.003665229,0.003669633,0.00365184415489998,0.00365621602900484,0.4070954135744,0.407582775526696,-0.000487361952295595,"No","0_10",5.1,NA,3,28.4803921568627,-0.0143341750675175,-0.00477805835583917
"161","27","leaf","plant","plant",10,34,170830,2017,8,30,0,-15.5,1.7,40.6,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,6.31,1.76666666666667,111.476666666667,13,-0.1,0.00367,0.003669633,0.00365658035011508,0.00365621602900484,0.407623388829662,0.407582775526696,4.06133029660638e-05,"No",NA,NA,NA,13,27.8627450980392,0.00119450891076658,9.18853008281986e-05
"162","32","root","plant","plant",10,29,170830,2017,8,30,-2.8,-14.3,0.4,31.6,"SEV","BBG","BOER","12/13/16","3/25/17","Monsoon","coarse","170817",0.86,0.86,"nitrate",2017,8,17,"mesh",NA,1.26,0.4,5.04,13,-1.3,0.003659724,0.003665229,0.00364637925831524,0.00365184415489998,0.0183777514619088,0.0184052945406959,-2.75430787870824e-05,"No",NA,NA,NA,13,92.1666666666667,-0.000949761337485601,-7.30585644219693e-05
"163","32","leaf","plant","plant",0,29,170816,2017,8,16,-1.3,-15.5,2.3,40.6,"SEV","BBG","BOER","12/13/16","3/25/17","Monsoon","coarse","170817",0.86,0.86,"nitrate",2017,8,17,"mesh",NA,9.6,2.1,201.6,-1,-1.3,0.003665229,0.003665229,0.00365184415489998,0.00365184415489998,0.736211781627836,0.736211781627836,0,"No","0_10",12,0.0661813368630046,0,20.5942028985507,0,NA
"164","32","leaf","plant","plant",3,29,170820,2017,8,20,-1.8,-15.3,1.9,41,"SEV","BBG","BOER","12/13/16","3/25/17","Monsoon","coarse","170817",0.86,0.86,"nitrate",2017,8,17,"mesh",NA,9.6,2.1,201.6,3,-1.3,0.003663394,0.003665229,0.00365002252936606,0.00365184415489998,0.735844541920197,0.736211781627836,-0.000367239707639078,"No",NA,NA,NA,3,25.1754385964912,-0.012663438194451,-0.00422114606481698
"165","32","leaf","plant","plant",10,29,170830,2017,8,30,-0.2,-15.7,2.1,40.9,"SEV","BBG","BOER","12/13/16","3/25/17","Monsoon","coarse","170817",0.86,0.86,"nitrate",2017,8,17,"mesh",NA,9.6,2.1,201.6,13,-1.3,0.003669266,0.003665229,0.00365585170762816,0.00365184415489998,0.737019704257837,0.736211781627836,0.000807922630000735,"No",NA,NA,NA,13,22.7222222222222,0.0278594010345081,0.00214303084880832
"166","36","root","plant","plant",10,33,170830,2017,8,30,-2.2,-14.4,0.5,31.5,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,6.81,0.5,34.05,13,-1.4,0.003661926,0.003664862,0.00364856522414302,0.00365147983032607,0.12423364588207,0.124332888222603,-9.92423405330733e-05,"No",NA,NA,NA,13,73.5,-0.00300734365251737,-0.000231334127116721
"167","36","leaf","plant","plant",0,33,170817,2017,8,17,-1.4,-15.6,2.2,41.5,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,10.88,2,217.6,0,-1.4,0.003664862,0.003664862,0.00365147983032607,0.00365147983032607,0.794562011078953,0.794562011078953,0,"No","0_10",9.5,0.0468480881846366,0,22.0075757575758,0,NA
"168","36","leaf","plant","plant",3,33,170820,2017,8,20,-1.3,-15.5,1.8,39.1,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,10.88,2,217.6,3,-1.4,0.003665229,0.003664862,0.00365184415489998,0.00365147983032607,0.794641288106236,0.794562011078953,7.92770272823873e-05,"No",NA,NA,NA,3,25.3425925925926,0.00240233416007234,0.000800778053357447
"169","36","leaf","plant","plant",10,33,170830,2017,8,30,-0.6,-15.8,2,40.8,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,10.88,2,217.6,13,-1.4,0.003667798,0.003664862,0.0036543944194571,0.00365147983032607,0.795196225673866,0.794562011078953,0.000634214594912641,"No",NA,NA,NA,13,23.8,0.0192186240882618,0.00147835569909707
"170","38","root","plant","plant",10,35,170905,2017,9,5,-3.1,-14.2,0.4,34.5,"SEV","BBG","BOER","12/13/16","3/25/17","Monsoon","fine","170825",0.86,0.86,"nitrate",2017,8,25,"mesh",NA,4.29,0.4,17.16,11,-1.2,0.003658623,0.003665596,0.00364528627180439,0.00365220847920745,0.0625531124241634,0.0626718975031999,-0.000118785079036482,"No",NA,NA,NA,11,100.625,-0.00339385940104234,-0.000308532672822031
"171","38","leaf","plant","plant",0,35,170825,2017,8,25,-1.2,-15.2,1.4,41,"SEV","BBG","BOER","12/13/16","3/25/17","Monsoon","fine","170825",0.86,0.86,"nitrate",2017,8,25,"mesh",NA,16.84,1.26666666666667,213.306666666667,0,-1.2,0.003665596,0.003665596,0.00365220847920745,0.00365220847920745,0.779040416671477,0.779040416671477,0,"No","0_10",9.8,0.0490384615384615,0,34.1666666666667,0,NA
"172","38","leaf","plant","plant",3,35,170828,2017,8,28,-1.3,-15.3,1.2,40.9,"SEV","BBG","BOER","12/13/16","3/25/17","Monsoon","fine","170825",0.86,0.86,"nitrate",2017,8,25,"mesh",NA,16.84,1.26666666666667,213.306666666667,3,-1.2,0.003665229,0.003665596,0.00365184415489998,0.00365220847920745,0.778962703867865,0.779040416671477,-7.77128036123509e-05,"No","0_10",8,NA,3,39.7638888888889,-0.00222036581749574,-0.000740121939165247
"173","38","leaf","plant","plant",10,35,170905,2017,9,5,-2.1,-15.5,1.2,40.5,"SEV","BBG","BOER","12/13/16","3/25/17","Monsoon","fine","170825",0.86,0.86,"nitrate",2017,8,25,"mesh",NA,16.84,1.26666666666667,213.306666666667,11,-1.2,0.003662293,0.003665596,0.00364892955084843,0.00365220847920745,0.778340999392977,0.779040416671477,-0.000699417278500647,"No",NA,NA,NA,11,39.375,-0.0199833508143042,-0.00181666825584584
"174","47","root","plant","plant",10,31,170830,2017,8,30,0.6,-14.2,0.4,25.8,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,0.64,0.4,2.56,13,-0.1,0.003672202,0.003669633,0.00365876627118143,0.00365621602900484,0.00936644165422447,0.00935991303425238,6.5286199720932e-06,"No",NA,NA,NA,13,75.25,0.000210600644261071,1.62000495585439e-05
"175","47","leaf","plant","plant",0,31,170817,2017,8,17,-0.1,-15.4,2.3,39.9,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,9.53,2.06666666666667,196.953333333333,0,-0.1,0.003669633,0.003669633,0.00365621602900484,0.00365621602900484,0.720103934299266,0.720103934299266,0,"No","0_10",12.7,0.0480949406620862,0,20.2391304347826,0,NA
"176","47","leaf","plant","plant",3,31,170820,2017,8,20,-0.7,-15.6,1.9,40.3,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,9.53,2.06666666666667,196.953333333333,3,-0.1,0.003667431,0.003669633,0.00365403009674825,0.00365621602900484,0.719673407654891,0.720103934299266,-0.000430526644374818,"No","0_10",5.6,0.0262390670553937,3,24.7456140350877,-0.0138879562701554,-0.00462931875671847
"177","47","leaf","plant","plant",10,31,170830,2017,8,30,2.4,-15.4,2,38.4,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,9.53,2.06666666666667,196.953333333333,13,-0.1,0.003678808,0.003669633,0.00366532397683144,0.00365621602900484,0.721897774983541,0.720103934299266,0.0017938406842759,"No",NA,NA,NA,13,22.4,0.0578658285250292,0.0044512175788484
"178","52","root","plant","plant",10,33,170830,2017,8,30,0,-13.8,0.7,40.5,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,0.73,0.7,5.11,13,1.6,0.00367,0.003675872,0.00365658035011508,0.00366240945164417,0.018685125589088,0.0187149122979017,-2.97867088136436e-05,"No",NA,NA,NA,13,67.5,-0.000902627539807382,-6.94328876774909e-05
"179","52","leaf","plant","plant",0,33,170817,2017,8,17,1.6,-15.5,1.8,41.5,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,3.46,1.36666666666667,47.2866666666667,0,1.6,0.003675872,0.003675872,0.00366240945164417,0.00366240945164417,0.173183134936747,0.173183134936747,0,"No","0_10",8,0.0379746835443038,0,26.8981481481481,0,NA
"180","52","leaf","plant","plant",3,33,170820,2017,8,20,-0.5,-15,1.2,42.4,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,3.46,1.36666666666667,47.2866666666667,3,1.6,0.003668165,0.003675872,0.00365475874189952,0.00366240945164417,0.172821358375289,0.173183134936747,-0.000361776561458471,"No","0_10",4.1,0.0308988764044944,3,41.2222222222222,-0.0109629261048022,-0.00365430870160072
"181","52","leaf","plant","plant",10,33,170830,2017,8,30,17.3,-15.3,1.1,41.5,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,3.46,1.36666666666667,47.2866666666667,13,1.6,0.003733491,0.003675872,0.00371960389234437,0.00366240945164417,0.175887669389324,0.173183134936747,0.00270453445257687,"No",NA,NA,NA,13,44.0151515151515,0.0819555894720265,0.00630427611323281
"182","64","root","plant","plant",10,32,170905,2017,9,5,-2.2,-14.1,0.4,33.9,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170825",0.86,0.86,"glutamate",2017,8,25,"Nform",NA,0.57,0.4,2.28,11,0.3,0.003661926,0.003671101,0.00364856522414302,0.0036576733118472,0.00831872871104608,0.00833949515101163,-2.0766439965552e-05,"No",NA,NA,NA,11,98.875,-0.000648951248923501,-5.89955680839546e-05
"183","64","leaf","plant","plant",0,32,170825,2017,8,25,0.3,-15,1.8,41.5,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170825",0.86,0.86,"glutamate",2017,8,25,"Nform",NA,4.86,1.66666666666667,81,0,0.3,0.003671101,0.003671101,0.0036576733118472,0.0036576733118472,0.296271538259624,0.296271538259624,0,"No","0_10",9.5,0.0329032258064515,0,26.8981481481481,0,NA
"184","64","leaf","plant","plant",3,32,170828,2017,8,28,0.6,-14.7,1.4,38.4,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170825",0.86,0.86,"glutamate",2017,8,25,"Nform",NA,4.86,1.66666666666667,81,3,0.3,0.003672202,0.003671101,0.00365876627118143,0.0036576733118472,0.296360067965696,0.296271538259624,8.85297060726487e-05,"No","0_10",5.8,0.0277677605481428,3,32,0.00276655331477027,0.000922184438256757
"185","64","leaf","plant","plant",10,32,170905,2017,9,5,0.6,-15.3,1.8,39.6,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170825",0.86,0.86,"glutamate",2017,8,25,"Nform",NA,4.86,1.66666666666667,81,11,0.3,0.003672202,0.003671101,0.00365876627118143,0.0036576733118472,0.296360067965696,0.296271538259624,8.85297060726487e-05,"No",NA,NA,NA,11,25.6666666666667,0.00276655331477027,0.000251504846797297
"186","67","root","plant","plant",10,37,170905,2017,9,5,-1.8,-14.1,0.4,28.3,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170825",0.86,0.86,"glutamate",2017,8,25,"Nform",NA,1.42,0.4,5.68,11,-0.7,0.003663394,0.003667431,0.00365002252936606,0.00365403009674825,0.0207321279667992,0.0207548909495301,-2.27629827308784e-05,"No",NA,NA,NA,11,82.5416666666667,-0.0006152157494832,-5.59287044984727e-05
"187","67","leaf","plant","plant",0,37,170825,2017,8,25,-0.7,-15.7,2.1,40.6,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170825",0.86,0.86,"glutamate",2017,8,25,"Nform",NA,8.37,1.93333333333333,161.82,0,-0.7,0.003667431,0.003667431,0.00365403009674825,0.00365403009674825,0.591295150255802,0.591295150255802,0,"No","0_10",9.2,NA,0,22.5555555555556,0,NA
"188","67","leaf","plant","plant",3,37,170828,2017,8,28,-0.7,-15.6,1.9,40.7,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170825",0.86,0.86,"glutamate",2017,8,25,"Nform",NA,8.37,1.93333333333333,161.82,3,-0.7,0.003667431,0.003667431,0.00365403009674825,0.00365403009674825,0.591295150255802,0.591295150255802,0,"No","0_10",5.1,NA,3,24.9912280701754,0,0
"189","67","leaf","plant","plant",10,37,170905,2017,9,5,-1.3,-16,1.8,40.9,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170825",0.86,0.86,"glutamate",2017,8,25,"Nform",NA,8.37,1.93333333333333,161.82,11,-0.7,0.003665229,0.003667431,0.00365184415489998,0.00365403009674825,0.590941421145915,0.591295150255802,-0.000353729109887402,"No",NA,NA,NA,11,26.5092592592593,-0.00956024621317302,-0.000869113292106638
"190","69","root","plant","plant",10,29,170830,2017,8,30,-0.3,-13.9,0.5,36.9,"SEV","BBG","BOER","12/13/16","3/25/17","Monsoon","coarse","170817",0.86,0.86,"nitrate",2017,8,17,"mesh",NA,8.53,0.5,42.65,13,-0.1,0.003668899,0.003669633,0.00365548738598505,0.00365621602900484,0.155906537012262,0.155937613637056,-3.10766247939853e-05,"No",NA,NA,NA,13,86.1,-0.00107160775151674,-8.24313655012873e-05
"191","69","leaf","plant","plant",0,29,170816,2017,8,16,-0.1,-15.7,2.7,41.5,"SEV","BBG","BOER","12/13/16","3/25/17","Monsoon","coarse","170817",0.86,0.86,"nitrate",2017,8,17,"mesh",NA,22.3,2.36666666666667,527.766666666667,-1,-0.1,0.003669633,0.003669633,0.00365621602900484,0.00365621602900484,1.92962894624112,1.92962894624112,0,"No","0_10",12.2,0.0494657696873763,0,17.9320987654321,0,NA
"192","69","leaf","plant","plant",3,29,170820,2017,8,20,0,-15.9,2.3,42.1,"SEV","BBG","BOER","12/13/16","3/25/17","Monsoon","coarse","170817",0.86,0.86,"nitrate",2017,8,17,"mesh",NA,22.3,2.36666666666667,527.766666666667,3,-0.1,0.00367,0.003669633,0.00365658035011508,0.00365621602900484,1.92982122277907,1.92962894624112,0.000192276537948732,"No","0_10",4.3,0.031990967256304,3,21.3550724637681,0.00663022544650801,0.002210075148836
"193","69","leaf","plant","plant",10,29,170830,2017,8,30,0.6,-15.9,2.1,40.6,"SEV","BBG","BOER","12/13/16","3/25/17","Monsoon","coarse","170817",0.86,0.86,"nitrate",2017,8,17,"mesh",NA,22.3,2.36666666666667,527.766666666667,13,-0.1,0.003672202,0.003669633,0.00365876627118143,0.00365621602900484,1.93097487905386,1.92962894624112,0.00134593281273654,"No",NA,NA,NA,13,22.5555555555556,0.04641147630126,0.00357011356163538
"194","81","root","plant","plant",10,39,170830,2017,8,30,-1.6,-14.1,0.4,34.1,"SEV","BBG","BOER","12/13/16","3/25/17","Monsoon","coarse","170817",0.86,0.86,"nitrate",2017,8,17,"mesh",NA,0.93,0.4,3.72,13,0,0.003664128,0.00367,0.00365075118037894,0.00365658035011508,0.0135807943910097,0.0136024789024281,-2.16845114184312e-05,"No",NA,NA,NA,13,99.4583333333333,-0.000556013113293107,-4.27702394840851e-05
"195","81","leaf","plant","plant",0,39,170816,2017,8,16,0,-15.1,1.9,41,"SEV","BBG","BOER","12/13/16","3/25/17","Monsoon","coarse","170817",0.86,0.86,"nitrate",2017,8,17,"mesh",NA,3.23,1.9,61.37,-1,0,0.00367,0.00367,0.00365658035011508,0.00365658035011508,0.224404336086562,0.224404336086562,0,"No","0_10",14.9,0.0603060306030603,0,25.1754385964912,0,NA
"196","81","leaf","plant","plant",3,39,170820,2017,8,20,0,-15.2,1.8,41.2,"SEV","BBG","BOER","12/13/16","3/25/17","Monsoon","coarse","170817",0.86,0.86,"nitrate",2017,8,17,"mesh",NA,3.23,1.9,61.37,3,0,0.00367,0.00367,0.00365658035011508,0.00365658035011508,0.224404336086562,0.224404336086562,0,"No","0_10",5.7,0.0327214684756584,3,26.7037037037037,0,0
"197","81","leaf","plant","plant",10,39,170830,2017,8,30,2.9,-15.1,2,41.1,"SEV","BBG","BOER","12/13/16","3/25/17","Monsoon","coarse","170817",0.86,0.86,"nitrate",2017,8,17,"mesh",NA,3.23,1.9,61.37,13,0,0.003680643,0.00367,0.00366714554641461,0.00365658035011508,0.225052722183464,0.224404336086562,0.000648386096902182,"No",NA,NA,NA,13,23.975,0.0166252845359534,0.00127886804122718
"198","97","root","plant","plant",10,33,170830,2017,8,30,-2.7,-15,0.5,36,"SEV","BBG","BOER","12/13/16","6/29/17","Monsoon","fine","170817",0.86,0.86,"nitrate",2017,8,17,"mesh",NA,0.5,0.5,2.5,13,-1.2,0.003660091,0.003665596,0.00364674358661931,0.00365220847920745,0.00911685896654827,0.00913052119801863,-1.36622314703613e-05,"No",NA,NA,NA,13,84,-0.000414007014253374,-3.18466934041057e-05
"199","97","leaf","plant","plant",0,33,170816,2017,8,16,-1.2,-15.3,1.4,42.4,"SEV","BBG","BOER","12/13/16","6/29/17","Monsoon","fine","170817",0.86,0.86,"nitrate",2017,8,17,"mesh",NA,8.96,1.63333333333333,146.346666666667,-1,-1.2,0.003665596,0.003665596,0.00365220847920745,0.00365220847920745,0.534488536903746,0.534488536903746,0,"No","0_10",13.7,0.057341907824223,0,35.3333333333333,0,NA
"200","97","leaf","plant","plant",3,33,170820,2017,8,20,-1.2,-15.6,1.7,40.2,"SEV","BBG","BOER","12/13/16","6/29/17","Monsoon","fine","170817",0.86,0.86,"nitrate",2017,8,17,"mesh",NA,8.96,1.63333333333333,146.346666666667,3,-1.2,0.003665596,0.003665596,0.00365220847920745,0.00365220847920745,0.534488536903746,0.534488536903746,0,"No","0_10",6.6,NA,3,27.5882352941176,0,0
"201","97","leaf","plant","plant",10,33,170830,2017,8,30,0.2,-15.9,1.8,39.8,"SEV","BBG","BOER","12/13/16","6/29/17","Monsoon","fine","170817",0.86,0.86,"nitrate",2017,8,17,"mesh",NA,8.96,1.63333333333333,146.346666666667,13,-1.2,0.003670734,0.003665596,0.00365730899153626,0.00365220847920745,0.53523497988136,0.534488536903746,0.000746442977613837,"No",NA,NA,NA,13,25.7962962962963,0.0226194841701163,0.00173996032077817
"202","104","root","plant","plant",10,24,170905,2017,9,5,-1.6,-14.3,0.5,35.2,"SEV","BBG","BOER","12/13/16","6/29/17","Monsoon","fine","170825",0.86,0.86,"nitrate",2017,8,25,"mesh",NA,0.26,0.5,1.3,11,-0.4,0.003664128,0.003668532,0.00365075118037894,0.0036551230640755,0.00474597653449262,0.00475165998329815,-5.68344880552858e-06,"No",NA,NA,NA,11,82.1333333333333,-0.000236810366897024,-2.15282151724567e-05
"203","104","leaf","plant","plant",0,24,170825,2017,8,25,-0.4,-15.6,2.2,41.3,"SEV","BBG","BOER","12/13/16","6/29/17","Monsoon","fine","170825",0.86,0.86,"nitrate",2017,8,25,"mesh",NA,10.8,1.9,205.2,0,-0.4,0.003668532,0.003668532,0.0036551230640755,0.0036551230640755,0.750031252748293,0.750031252748293,0,"No","0_10",7.5,0.0373260943332203,0,21.9015151515151,0,NA
"204","104","leaf","plant","plant",10,24,170905,2017,9,5,-0.7,-15.2,1.6,40.2,"SEV","BBG","BOER","12/13/16","6/29/17","Monsoon","fine","170825",0.86,0.86,"nitrate",2017,8,25,"mesh",NA,10.8,1.9,205.2,11,-0.4,0.003667431,0.003668532,0.00365403009674825,0.0036551230640755,0.749806975852742,0.750031252748293,-0.000224276895551379,"No",NA,NA,NA,11,29.3125,-0.0093448706479741,-0.000849533695270373
"205","109","root","plant","plant",10,36,170905,2017,9,5,-1.1,-14.2,0.7,34.1,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170825",0.86,0.86,"glutamate",2017,8,25,"Nform",NA,1.12,0.7,7.84,11,-1.7,0.003665963,0.003663761,0.00365257280324848,0.00365038685500572,0.0286361707774681,0.0286190329432448,1.7137834223302e-05,"No",NA,NA,NA,11,56.8333333333333,0.000476050950647276,4.32773591497524e-05
"206","109","leaf","plant","plant",0,36,170819,2017,8,19,-1.7,-15.1,1.6,40.5,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170825",0.86,0.86,"glutamate",2017,8,25,"Nform",NA,5.7,1.63333333333333,93.1,-6,-1.7,0.003663761,0.003663761,0.00365038685500572,0.00365038685500572,0.339851016201032,0.339851016201032,0,"No","0_10",10,NA,0,29.53125,0,NA
"207","109","leaf","plant","plant",3,36,170828,2017,8,28,-1.5,-14.9,1.7,35.7,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170825",0.86,0.86,"glutamate",2017,8,25,"Nform",NA,5.7,1.63333333333333,93.1,3,-1.7,0.003664495,0.003663761,0.00365111550548573,0.00365038685500572,0.339918853560721,0.339851016201032,6.78373596887938e-05,"No","0_10",7.1,NA,3,24.5,0.00188437110246649,0.000628123700822165
"208","109","leaf","plant","plant",10,36,170905,2017,9,5,-2.4,-15.3,1.6,40.5,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170825",0.86,0.86,"glutamate",2017,8,25,"Nform",NA,5.7,1.63333333333333,93.1,11,-1.7,0.003661192,0.003663761,0.00364783656993285,0.00365038685500572,0.339613584660749,0.339851016201032,-0.000237431540283439,"No",NA,NA,NA,11,29.53125,-0.00659532056342887,-0.000599574596675352
"209","110","root","plant","plant",10,24,170830,2017,8,30,-0.6,-14,0.3,24.4,"SEV","BBG","BOER","12/13/16","3/25/17","Monsoon","fine","170817",0.86,0.86,"nitrate",2017,8,17,"mesh",NA,2.32,0.3,6.96,13,-0.848717948717949,0.003667798,0.00366688520512821,0.0036543944194571,0.00365348828299618,0.0254345851594214,0.0254282784496534,6.30670976805095e-06,"No",NA,NA,NA,13,94.8888888888889,0.00026277957366879,2.02138133591377e-05
"210","110","leaf","plant","plant",3,24,170820,2017,8,20,-1.1,-15.8,2.2,40.7,"SEV","BBG","BOER","12/13/16","3/25/17","Monsoon","fine","170817",0.86,0.86,"nitrate",2017,8,17,"mesh",NA,12.32,2.15,264.88,3,-0.848717948717949,0.003665963,0.00366688520512821,0.00365257280324848,0.00365348828299618,0.967493484124459,0.967735976400028,-0.000242492275568718,"No","0_10",5.4,NA,3,21.5833333333333,-0.0101038448153632,-0.00336794827178774
"211","110","leaf","plant","plant",10,24,170830,2017,8,30,-0.6,-15.5,2.1,39.6,"SEV","BBG","BOER","12/13/16","3/25/17","Monsoon","fine","170817",0.86,0.86,"nitrate",2017,8,17,"mesh",NA,12.32,2.15,264.88,13,-0.848717948717949,0.003667798,0.00366688520512821,0.0036543944194571,0.00365348828299618,0.967975993825798,0.967735976400028,0.000240017425770289,"No",NA,NA,NA,13,22,0.010000726073762,0.000769286621058619
"212","112","root","plant","plant",10,30,170830,2017,8,30,-1.9,-14.7,0.4,26.9,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,2.14,0.4,8.56,13,-1.7,0.003663027,0.003663761,0.00364965820345995,0.00365038685500572,0.0312410742216172,0.0312473114788489,-6.23725723172125e-06,"No",NA,NA,NA,13,78.4583333333333,-0.000207908574390708,-1.59929672608237e-05
"213","112","leaf","plant","plant",0,30,170816,2017,8,16,-1.7,-15.1,1.8,41.7,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,10.3,1.7,175.1,-1,-1.7,0.003663761,0.003663761,0.00365038685500572,0.00365038685500572,0.639182738311501,0.639182738311501,0,"No","0_10",8.5,0.0408825438027254,0,27.0277777777778,0,NA
"214","112","leaf","plant","plant",3,30,170820,2017,8,20,-1.2,-15.1,1.6,41.1,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,10.3,1.7,175.1,3,-1.7,0.003665596,0.003663761,0.00365220847920745,0.00365038685500572,0.639501704709225,0.639182738311501,0.000318966397723663,"No","0_10",4.3,NA,3,29.96875,0.0106322132574554,0.00354407108581848
"215","112","leaf","plant","plant",10,30,170830,2017,8,30,1,-15.4,1.7,41.2,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,10.3,1.7,175.1,13,-1.7,0.00367367,0.003663761,0.0036602235465637,0.00365038685500572,0.640905143003303,0.639182738311501,0.00172240469180207,"No",NA,NA,NA,13,28.2745098039216,0.0574134897267357,0.00441642228667198
"216","120","root","plant","plant",10,36,170830,2017,8,30,-3.1,-14.6,0.4,43.9,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,0.5,0.4,2,13,-1.4,0.003658623,0.003664862,0.00364528627180439,0.00365147983032607,0.00729057254360879,0.00730295966065214,-1.23871170433585e-05,"No",NA,NA,NA,13,128.041666666667,-0.000344086584537736,-2.64681988105951e-05
"217","120","leaf","plant","plant",0,36,170817,2017,8,17,-1.4,-14.8,2,40.7,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,3.65,1.93333333333333,70.5666666666667,0,-1.4,0.003664862,0.003664862,0.00365147983032607,0.00365147983032607,0.257672760026676,0.257672760026676,0,"No","0_10",8.5,0.0274414850686037,0,23.7416666666667,0,NA
"218","120","leaf","plant","plant",3,36,170820,2017,8,20,-1,-15.1,1.7,40.4,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,3.65,1.93333333333333,70.5666666666667,3,-1.4,0.00366633,0.003664862,0.00365293712702308,0.00365147983032607,0.257775596596929,0.257672760026676,0.00010283657025234,"No","0_10",4.6,NA,3,27.7254901960784,0.00285657139589834,0.000952190465299448
"219","120","leaf","plant","plant",10,36,170830,2017,8,30,2.4,-14.9,2.1,40.5,"SEV","BBG","BOER","12/13/16",NA,"Monsoon","none","170817",0.86,0.86,"nitrate",2017,8,17,"Nform_Plant_species",NA,3.65,1.93333333333333,70.5666666666667,13,-1.4,0.003678808,0.003664862,0.00366532397683144,0.00365147983032607,0.258649695298405,0.257672760026676,0.000976935271728818,"No",NA,NA,NA,13,22.5,0.0271370908813561,0.00208746852933508
