,Raceway_ID,tissue,microsite,Depth,day_collected_est,Distance_from_application,date_coll_flat,Year_collected,Month_collected,Day_collected,d15N,d13C,pN,pC,Site,habitat,Plant_species,Date_installed,Date_mesh_added,Season,mesh_type,Date_15N_added_flat,N15_mg_added,total_N_mg_added,Type_of_label,Year_15N_added,Month_15N_added,Day_15N_added,Experiment,Distance_from_tracer_to_mesh,mass_g,avg_N,Total_N,Day,Nat_ab_15N,R,R0,F,F0,total15N,total15N0,excess,stomped,gwc_depth,VWC,GWC,Day_2,CN,excess_percm,excess_percmday
551,810,root,plant,plant,10,36,170922,2017,9,22,0,-26.1,0.707973403,40.13708323,JOR,G,GUSA,7/13/17,NA,Monsoon,none,170911,0.86,0.86,nitrate,2017,9,11,Plant_species,NA,7.525,0.707973403,53.27499858,11,0.6,0.00367,0.003672202,0.00365658,0.003658766,0.194804313,0.194920768,-0.000116455,No,NA,NA,NA,11,66.14174615,-0.003234859,-0.000294078
552,812,root,plant,plant,60,26.8,171013,2017,10,13,48.3,-26.4,0.894057988,40.03890717,JOR,G,GUSA,7/13/17,NA,Monsoon,none,170829,0.86,0.86,nitrate,2017,8,29,Plant_species,NA,2.247,0.894057988,20.08948299,45,0.6,0.003847261,0.003672202,0.003832516,0.003658766,0.076993271,0.073502723,0.003490548,No,NA,NA,NA,45,52.24723563,0.130244345,0.002894319
553,812,leaf,plant,plant,3,26.8,170901,2017,9,1,1.1,-28.5,2.085402,42.955433,JOR,G,GUSA,7/13/17,NA,Monsoon,none,170829,0.86,0.86,nitrate,2017,8,29,Plant_species,NA,11.984,2.085402,249.9145757,3,0.6,0.003674037,0.003672202,0.003660588,0.003658766,0.914834263,0.91437902,0.000455243,No,NA,NA,NA,3,24.03118048,0.016986671,0.005662224
554,813,root,plant,plant,60,41.5,171106,2017,11,6,2.1,-26.7,0.997466652,39.66906191,JOR,G,GUSA,7/13/17,NA,Monsoon,none,170911,0.86,0.86,nitrate,2017,9,11,Plant_species,NA,1.061,0.997466652,10.58312118,56,0.6,0.003677707,0.003672202,0.003664231,0.003658766,0.038779001,0.038721167,5.78E-05,No,NA,NA,NA,56,46.3981148,0.001393596,2.49E-05
555,814,root,plant,plant,60,40,171106,2017,11,6,0.5,-26.7,0.750299002,43.24870284,JOR,G,GUSA,7/13/17,NA,Monsoon,none,170912,0.86,0.86,nitrate,2017,9,12,Plant_species,NA,0.912,0.750299002,6.842726898,55,0.6,0.003671835,0.003672202,0.003658402,0.003658766,0.025033445,0.025035938,-2.49E-06,No,NA,NA,NA,55,67.24894988,-6.23E-05,-1.13E-06
556,815,root,plant,plant,60,23.5,171013,2017,10,13,3.2,-27,0.897609993,41.58500938,JOR,G,GUSA,7/13/17,NA,Monsoon,none,170829,0.86,0.86,nitrate,2017,8,29,Plant_species,NA,6.514,0.897609993,58.47031494,45,0.6,0.003681744,0.003672202,0.003668238,0.003658766,0.21448306,0.213929216,0.000553843,No,NA,NA,NA,45,54.05002691,0.023567801,0.000523729
557,815,leaf,plant,plant,3,23.5,170901,2017,9,1,3.3,-29.1,1.60169,46.745056,JOR,G,GUSA,7/13/17,NA,Monsoon,none,170829,0.86,0.86,nitrate,2017,8,29,Plant_species,NA,45.6,1.60169,730.37064,3,0.6,0.003682111,0.003672202,0.003668603,0.003658766,2.679439773,2.672255463,0.00718431,No,0_10,NA,0.02927892,3,34.04897244,0.305715313,0.101905104
558,817,root,plant,plant,10,37,170922,2017,9,22,0.4,-26.5,0.708018465,42.32897304,JOR,G,GUSA,7/13/17,NA,Monsoon,none,170912,0.86,0.86,nitrate,2017,9,12,Plant_species,NA,4.521,0.708018465,32.0095148,10,0.6,0.003671468,0.003672202,0.003658038,0.003658766,0.11709201,0.117115333,-2.33E-05,No,NA,NA,NA,10,69.7493135,-0.000630362,-6.30E-05
559,819,root,plant,plant,10,38,170922,2017,9,22,-0.7,-25.9,0.712118102,43.15337261,JOR,G,GUSA,7/13/17,NA,Monsoon,none,170911,0.86,0.86,nitrate,2017,9,11,Plant_species,NA,5.475,0.712118102,38.98846608,11,0.6,0.003667431,0.003672202,0.00365403,0.003658766,0.142465028,0.142649685,-0.000184656,No,NA,NA,NA,11,70.6983873,-0.004859373,-0.000441761
560,821,root,plant,plant,60,16.9,171013,2017,10,13,1.3,-25.3,0.846268806,42.18593946,JOR,G,GUSA,7/13/17,NA,Monsoon,none,170829,0.86,0.86,nitrate,2017,8,29,Plant_species,NA,4.959,0.846268806,41.96647009,45,0.6,0.003674771,0.003672202,0.003661317,0.003658766,0.153652529,0.153545505,0.000107024,No,NA,NA,NA,45,58.1575606,0.006332788,0.000140729
561,821,leaf,plant,plant,3,16.9,170901,2017,9,1,1.7,-27.6,1.560237,45.88306,JOR,G,GUSA,7/13/17,NA,Monsoon,none,170829,0.86,0.86,nitrate,2017,8,29,Plant_species,NA,17.035,1.560237,265.786373,3,0.6,0.003676239,0.003672202,0.003662774,0.003658766,0.973515355,0.972450217,0.001065138,No,NA,NA,NA,3,34.30904194,0.063025923,0.021008641
562,822,root,plant,plant,60,41,171106,2017,11,6,72.6,-25.7,0.923293258,43.65656361,JOR,G,GUSA,7/13/17,NA,Monsoon,none,170911,0.86,0.86,nitrate,2017,9,11,Plant_species,NA,1.454,0.923293258,13.42468397,56,0.6,0.003936442,0.003672202,0.003921007,0.003658766,0.052638282,0.049117781,0.003520501,No,NA,NA,NA,56,55.16411725,0.085865887,0.001533319
563,824,root,plant,plant,60,19.5,171013,2017,10,13,16.1,-26.2,0.823286415,36.44787296,JOR,G,GUSA,7/13/17,NA,Monsoon,none,170829,0.86,0.86,nitrate,2017,8,29,Plant_species,NA,1.384,0.823286415,11.39428398,45,0.6,0.003729087,0.003672202,0.003715233,0.003658766,0.042332415,0.041689022,0.000643393,No,NA,NA,NA,45,51.64972685,0.032994518,0.000733212
564,824,leaf,plant,plant,3,19.5,170901,2017,9,1,0.8,-27.9,1.566972,45.475353,JOR,G,GUSA,7/13/17,NA,Monsoon,none,170829,0.86,0.86,nitrate,2017,8,29,Plant_species,NA,4.324,1.566972,67.75586928,3,0.6,0.003672936,0.003672202,0.003659495,0.003658766,0.247952259,0.247902889,4.94E-05,No,0_10,NA,0.039376749,3,33.85802586,0.00253177,0.000843923
565,825,root,plant,plant,60,40,171106,2017,11,6,14.4,-26.1,0.941782768,37.79402804,JOR,G,GUSA,7/13/17,NA,Monsoon,none,170911,0.86,0.86,nitrate,2017,9,11,Plant_species,NA,0.841,0.941782768,7.920393079,56,0.6,0.003722848,0.003672202,0.00370904,0.003658766,0.029377053,0.028978867,0.000398186,No,NA,NA,NA,56,46.81868708,0.009954654,0.000177762
566,826,root,plant,plant,10,39,170922,2017,9,22,-1.1,-25.7,1.085004472,43.01927802,JOR,G,GUSA,7/13/17,NA,Monsoon,none,170912,0.86,0.86,nitrate,2017,9,12,Plant_species,NA,3.883,1.085004472,42.13072365,10,0.6,0.003665963,0.003672202,0.003652573,0.003658766,0.153885535,0.154146471,-0.000260935,No,NA,NA,NA,10,46.25709754,-0.006690648,-0.000669065
567,827,root,plant,plant,60,40,171106,2017,11,6,2.4,-25.5,0.731652305,42.05842735,JOR,G,GUSA,7/13/17,NA,Monsoon,none,170912,0.86,0.86,nitrate,2017,9,12,Plant_species,NA,0.591,0.731652305,4.324065123,55,0.6,0.003678808,0.003672202,0.003665324,0.003658766,0.0158491,0.015820744,2.84E-05,No,NA,NA,NA,55,67.06486798,0.000708899,1.29E-05
568,828,root,plant,plant,10,38,170922,2017,9,22,-0.3,-26.5,0.935975357,42.98031435,JOR,G,GUSA,7/13/17,NA,Monsoon,none,170911,0.86,0.86,nitrate,2017,9,11,Plant_species,NA,1.866,0.935975357,17.46530016,11,0.6,0.003668899,0.003672202,0.003655487,0.003658766,0.063844184,0.063901451,-5.73E-05,No,NA,NA,NA,11,53.57373963,-0.001507019,-0.000137002
569,818,leaf,plant,plant,3,20.8,170901,2017,9,1,2.2,-28.1,1.767606,46.269619,JOR,G,GUSA,7/13/17,NA,Monsoon,none,170829,0.86,0.86,nitrate,2017,8,29,Plant_species,NA,18.81903484,1.767606,332.6463889,3,0.6,0.003678074,0.003672202,0.003664595,0.003658766,1.219014409,1.217075388,0.001939021,No,NA,NA,NA,3,30.53917115,0.093222167,0.031074056
570,1,soil,crust_end,0-10,10,12.5,170604,2017,6,4,6.1,-16.8,0.05,0.4,SEV,BBG,BOER,12/13/16,3/25/17,Spring,fine,170601,0.86,0.86,nitrate,2017,6,1,mesh,NA,102.2,0.05,51.1,3,5.341666667,0.003692387,0.003689604,0.003678803,0.003676041,0.187986855,0.187845684,0.000141172,No,NA,NA,NA,3,9.333333333,0.011293721,0.003764574
571,1,soil,middle,0-0.5,3,24.82438317,170604,2017,6,4,6.8,-18.4,0.1,0.4,SEV,BBG,BOER,12/13/16,3/25/17,Spring,fine,170601,0.86,0.86,nitrate,2017,6,1,mesh,NA,44,0.1,44,3,5.341666667,0.003694956,0.003689604,0.003681354,0.003676041,0.161979557,0.161745794,0.000233762,No,NA,NA,NA,3,4.666666667,0.009416639,0.00313888
572,1,soil,plant_end,0-10,10,48.38646505,170604,2017,6,4,5.2,-17.4,0.06,0.5,SEV,BBG,BOER,12/13/16,3/25/17,Spring,fine,170601,0.86,0.86,nitrate,2017,6,1,mesh,NA,102.2,0.06,61.32,3,5.341666667,0.003689084,0.003689604,0.003675525,0.003676041,0.225383173,0.225414821,-3.16E-05,No,NA,NA,NA,3,9.722222222,-0.000654054,-0.000218018
573,2,soil,crust_end,0-10,10,12.5,170602,2017,6,2,5.4,-16.1,0.05,0.5,SEV,BBG,BOER,12/13/16,NA,Spring,none,170523,0.86,0.86,nitrate,2017,5,23,Nform_Plant_species,NA,102.2,0.05,51.1,10,5.341666667,0.003689818,0.003689604,0.003676253,0.003676041,0.187856543,0.187845684,1.09E-05,No,NA,NA,NA,10,11.66666667,0.00086875,8.69E-05
574,2,soil,middle,0-0.5,10,23.94263979,170602,2017,6,2,4.3,-17.1,0.1,0.5,SEV,BBG,BOER,12/13/16,NA,Spring,none,170523,0.86,0.86,nitrate,2017,5,23,Nform_Plant_species,NA,44,0.1,44,10,5.341666667,0.003685781,0.003689604,0.003672246,0.003676041,0.16157882,0.161745794,-0.000166975,No,NA,NA,NA,10,5.833333333,-0.006973941,-0.000697394
575,2,soil,plant_end,0-10,10,47.41571469,170602,2017,6,2,3.4,-14.9,0.08,1,SEV,BBG,BOER,12/13/16,NA,Spring,none,170523,0.86,0.86,nitrate,2017,5,23,Nform_Plant_species,NA,102.2,0.08,81.76,10,5.341666667,0.003682478,0.003689604,0.003668967,0.003676041,0.299974751,0.300553094,-0.000578343,No,NA,NA,NA,10,14.58333333,-0.012197296,-0.00121973
576,3,soil,10,0-0.5,365,31,180817,2018,8,17,9.067,-18.5,0.05,0.37,SEV,BBG,BOER,12/13/16,3/25/17,Monsoon,fine,170817,0.86,0.86,nitrate,2017,8,17,mesh,NA,44,0.05,22,365,5.341666667,0.003703276,0.003689604,0.003689612,0.003676041,0.081171469,0.080872897,0.000298572,No,NA,NA,NA,365,8.633333333,0.009631356,2.64E-05
577,4,soil,crust_end,0-10,10,12.5399362,170604,2017,6,4,5.8,-16.5,0.04,0.4,SEV,BBG,BOER,12/13/16,3/25/17,Spring,fine,170601,0.86,0.86,nitrate,2017,6,1,mesh,NA,102.2,0.04,40.88,3,5.341666667,0.003691286,0.003689604,0.003677711,0.003676041,0.150344806,0.150276547,6.83E-05,No,NA,NA,NA,3,11.66666667,0.005443315,0.001814438
578,4,soil,middle,0-0.5,3,23.07054399,170604,2017,6,4,5.2,-18.4,0.01,0.4,SEV,BBG,BOER,12/13/16,3/25/17,Spring,fine,170601,0.86,0.86,nitrate,2017,6,1,mesh,NA,44,0.01,4.4,3,5.341666667,0.003689084,0.003689604,0.003675525,0.003676041,0.016172309,0.016174579,-2.27E-06,No,NA,NA,NA,3,46.66666667,-9.84E-05,-3.28E-05
579,4,soil,plant_end,0-10,10,46.44620544,170604,2017,6,4,3.7,-17.3,0.04,0.3,SEV,BBG,BOER,12/13/16,3/25/17,Spring,fine,170601,0.86,0.86,nitrate,2017,6,1,mesh,NA,102.2,0.04,40.88,3,5.341666667,0.003683579,0.003689604,0.00367006,0.003676041,0.150032055,0.150276547,-0.000244493,No,NA,NA,NA,3,8.75,-0.005263995,-0.001754665
580,6,soil,10,0-0.5,365,28,180817,2018,8,17,5.4102,-18.9,0.06,0.44,SEV,BBG,BOER,12/13/16,3/25/17,Monsoon,fine,170826,0.86,0.86,nitrate,2017,8,26,mesh,NA,44,0.06,26.4,356,5.341666667,0.003689855,0.003689604,0.00367629,0.003676041,0.097054068,0.097047477,6.59E-06,No,NA,NA,NA,356,8.555555556,0.000235405,6.61E-07
581,8,soil,crust_end,0-10,10,12.5,170602,2017,6,2,9.4,-16.7,0.1,0.4,SEV,BBG,BOER,12/13/16,NA,Spring,none,170525,0.86,0.86,glutamate,2017,5,25,Nform,NA,102.2,0.1,102.2,8,5.341666667,0.003704498,0.003689604,0.003690825,0.003676041,0.37720235,0.375691368,0.001510982,No,NA,NA,NA,8,4.666666667,0.120878585,0.015109823
582,8,soil,middle,0-0.5,10,23.94263979,170602,2017,6,2,7.2,-17.7,0.1,0.5,SEV,BBG,BOER,12/13/16,NA,Spring,none,170525,0.86,0.86,glutamate,2017,5,25,Nform,NA,44,0.1,44,8,5.341666667,0.003696424,0.003689604,0.003682811,0.003676041,0.162043674,0.161745794,0.000297879,No,NA,NA,NA,8,5.833333333,0.012441379,0.001555172
583,8,soil,plant_end,0-10,10,47.41571469,170602,2017,6,2,7.2,-17,0.1,0.5,SEV,BBG,BOER,12/13/16,NA,Spring,none,170525,0.86,0.86,glutamate,2017,5,25,Nform,NA,102.2,0.1,102.2,8,5.341666667,0.003696424,0.003689604,0.003682811,0.003676041,0.376383261,0.375691368,0.000691893,No,NA,NA,NA,8,5.833333333,0.014592056,0.001824007
584,9,soil,crust_end,0-10,10,12.97112177,170830,2017,8,30,6.2,-15.4,0.06,0.6,SEV,BBG,BOER,12/13/16,NA,Monsoon,none,170817,0.86,0.86,nitrate,2017,8,17,Nform_Plant_species,NA,102.2,0.06,61.32,13,5.341666667,0.003692754,0.003689604,0.003679168,0.003676041,0.225606566,0.225414821,0.000191745,No,NA,NA,NA,13,11.66666667,0.014782451,0.001137112
585,9,soil,middle,0-0.5,10,22.20923231,170830,2017,8,30,4,-17.6,0.1,0.6,SEV,BBG,BOER,12/13/16,NA,Monsoon,none,170817,0.86,0.86,nitrate,2017,8,17,Nform_Plant_species,NA,44,0.1,44,13,5.341666667,0.00368468,0.003689604,0.003671153,0.003676041,0.161530731,0.161745794,-0.000215063,No,NA,NA,NA,13,7,-0.009683517,-0.000744886
586,9,soil,plant_end,0-10,10,45.47801667,170830,2017,8,30,5.2,-16.6,0.05,0.4,SEV,BBG,BOER,12/13/16,NA,Monsoon,none,170817,0.86,0.86,nitrate,2017,8,17,Nform_Plant_species,NA,102.2,0.05,51.1,13,5.341666667,0.003689084,0.003689604,0.003675525,0.003676041,0.187819311,0.187845684,-2.64E-05,No,NA,NA,NA,13,9.333333333,-0.000579902,-4.46E-05
587,10,soil,crust_end,0-10,10,16.62077014,170602,2017,6,2,251.2,-19,0.05,0.5,SEV,BBG,BOER,12/13/16,NA,Spring,none,170525,0.86,0.86,nitrate,2017,5,25,Nform_Plant_species,NA,102.2,0.05,51.1,8,5.341666667,0.004591904,0.003689604,0.004570915,0.003676041,0.233573746,0.187845684,0.045728062,No,NA,NA,NA,8,11.66666667,2.75126013,0.343907516
588,10,soil,middle,0-0.5,10,17.35655496,170602,2017,6,2,6.4,-18.2,0.1,0.5,SEV,BBG,BOER,12/13/16,NA,Spring,none,170525,0.86,0.86,nitrate,2017,5,25,Nform_Plant_species,NA,44,0.1,44,8,5.341666667,0.003693488,0.003689604,0.003679896,0.003676041,0.161915439,0.161745794,0.000169645,No,NA,NA,NA,8,5.833333333,0.009774108,0.001221764
589,10,soil,plant_end,0-10,10,39.70201506,170602,2017,6,2,5.3,-16.9,0.06,0.5,SEV,BBG,BOER,12/13/16,NA,Spring,none,170525,0.86,0.86,nitrate,2017,5,25,Nform_Plant_species,NA,102.2,0.06,61.32,8,5.341666667,0.003689451,0.003689604,0.003675889,0.003676041,0.225405513,0.225414821,-9.31E-06,No,NA,NA,NA,8,9.722222222,-0.000234448,-2.93E-05
590,11,soil,crust_end,0-10,10,12.97112177,170830,2017,8,30,7,-17.4,0.05,0.4,SEV,BBG,BOER,12/13/16,NA,Monsoon,none,170817,0.86,0.86,nitrate,2017,8,17,Nform_Plant_species,NA,102.2,0.05,51.1,13,5.341666667,0.00369569,0.003689604,0.003682082,0.003676041,0.188154399,0.187845684,0.000308715,No,NA,NA,NA,13,9.333333333,0.023800154,0.001830781
591,11,soil,middle,0-0.5,10,22.20923231,170830,2017,8,30,3.6,-17.5,0.1,0.9,SEV,BBG,BOER,12/13/16,NA,Monsoon,none,170817,0.86,0.86,nitrate,2017,8,17,Nform_Plant_species,NA,44,0.1,44,13,5.341666667,0.003683212,0.003689604,0.003669696,0.003676041,0.161466612,0.161745794,-0.000279182,No,NA,NA,NA,13,10.5,-0.012570546,-0.000966965
592,11,soil,plant_end,0-10,10,45.47801667,170830,2017,8,30,4.5,-17.8,0.04,0.4,SEV,BBG,BOER,12/13/16,NA,Monsoon,none,170817,0.86,0.86,nitrate,2017,8,17,Nform_Plant_species,NA,102.2,0.04,40.88,13,5.341666667,0.003686515,0.003689604,0.003672975,0.003676041,0.150151199,0.150276547,-0.000125349,No,NA,NA,NA,13,11.66666667,-0.002756246,-0.000212019
593,12,soil,outside_raceway,0-10,0,60,170525,2017,5,25,4.9,-16.9,0.1,0.5,SEV,BBG,BOER,12/13/16,NA,Spring,none,170525,0.86,0.86,nitrate,2017,5,25,Nform_Plant_species,NA,102.2,0.0725,74.095,0,5.341666667,0.003687983,0.003689604,0.003674432,0.003676041,0.272257021,0.272376242,-0.000119221,No,0_10,NA,0.009877202,0,5.833333333,-0.001987011,NA
594,12,soil,outside_raceway,0-10,3,60,170528,2017,5,28,4.3,-16.95,0.045,0.45,SEV,BBG,BOER,12/13/16,NA,Spring,none,170525,0.86,0.86,nitrate,2017,5,25,Nform_Plant_species,NA,102.2,0.0725,74.095,3,5.341666667,0.003685781,0.003689604,0.003672246,0.003676041,0.27209506,0.272376242,-0.000281181,No,0_10,NA,0.008941045,3,11.66666667,-0.004686356,-0.001562119
595,13,soil,crust_end,0-10,10,13.20984481,170604,2017,6,4,5.8,-17,0.05,0.4,SEV,BBG,BOER,12/13/16,3/25/17,Spring,coarse,170601,0.86,0.86,nitrate,2017,6,1,mesh,NA,102.2,0.05,51.1,3,5.341666667,0.003691286,0.003689604,0.003677711,0.003676041,0.187931008,0.187845684,8.53E-05,No,NA,NA,NA,3,9.333333333,0.006459087,0.002153029
596,13,soil,middle,0-0.5,3,21.78302091,170604,2017,6,4,5.5,-18.7,0.1,0.5,SEV,BBG,BOER,12/13/16,3/25/17,Spring,coarse,170601,0.86,0.86,nitrate,2017,6,1,mesh,NA,44,0.1,44,3,5.341666667,0.003690185,0.003689604,0.003676618,0.003676041,0.161771174,0.161745794,2.54E-05,No,0_10,NA,0.009897221,3,5.833333333,0.001165129,0.000388376
597,13,soil,outside_raceway,0-10,0,60,170527,2017,5,27,5.8,-17.1,0.1,0.4,SEV,BBG,BOER,12/13/16,3/25/17,Spring,coarse,170601,0.86,0.86,nitrate,2017,6,1,mesh,NA,102.2,0.1,102.2,-5,5.341666667,0.003691286,0.003689604,0.003677711,0.003676041,0.375862015,0.375691368,0.000170647,No,0_10,NA,0.012722646,0,4.666666667,0.002844118,NA
598,13,soil,plant_end,0-10,10,44.9944441,170604,2017,6,4,4.9,-17.7,0.05,0.4,SEV,BBG,BOER,12/13/16,3/25/17,Spring,coarse,170601,0.86,0.86,nitrate,2017,6,1,mesh,NA,102.2,0.05,51.1,3,5.341666667,0.003687983,0.003689604,0.003674432,0.003676041,0.187763463,0.187845684,-8.22E-05,No,NA,NA,NA,3,9.333333333,-0.001827362,-0.000609121
599,14,soil,crust_end,0-10,10,12.97112177,170604,2017,6,4,9.1,-17.8,0.01,0.3,SEV,BBG,BOER,12/13/16,NA,Spring,none,170601,0.86,0.86,nitrate,2017,6,1,Nform_Plant_species,NA,102.2,0.01,10.22,3,5.341666667,0.003703397,0.003689604,0.003689732,0.003676041,0.037709066,0.037569137,0.000139929,No,NA,NA,NA,3,35,0.010787726,0.003595909
600,14,soil,middle,0-0.5,3,22.20923231,170604,2017,6,4,5.6,-18.6,0.1,0.4,SEV,BBG,BOER,12/13/16,NA,Spring,none,170601,0.86,0.86,nitrate,2017,6,1,Nform_Plant_species,NA,44,0.1,44,3,5.341666667,0.003690552,0.003689604,0.003676982,0.003676041,0.161787204,0.161745794,4.14E-05,No,NA,NA,NA,3,4.666666667,0.001864517,0.000621506
601,14,soil,outside_raceway,0-10,0,60,170527,2017,5,27,5.3,-17.2,0.1,0.5,SEV,BBG,BOER,12/13/16,NA,Spring,none,170601,0.86,0.86,nitrate,2017,6,1,Nform_Plant_species,NA,102.2,0.1,102.2,-5,5.341666667,0.003689451,0.003689604,0.003675889,0.003676041,0.375675855,0.375691368,-1.55E-05,No,0_10,NA,0.01359786,0,5.833333333,-0.000258557,NA
602,14,soil,plant_end,0-10,10,45.47801667,170604,2017,6,4,6.4,-17.6,0.01,0.3,SEV,BBG,BOER,12/13/16,NA,Spring,none,170601,0.86,0.86,nitrate,2017,6,1,Nform_Plant_species,NA,102.2,0.01,10.22,3,5.341666667,0.003693488,0.003689604,0.003679896,0.003676041,0.037608541,0.037569137,3.94E-05,No,NA,NA,NA,3,35,0.000866438,0.000288813
603,15,soil,crust_end,0-10,10,12.5,170604,2017,6,4,14.2,-17.6,0.03,0.3,SEV,BBG,BOER,12/13/16,3/25/17,Spring,fine,170601,0.86,0.86,nitrate,2017,6,1,mesh,NA,102.2,0.03,30.66,3,5.341666667,0.003722114,0.003689604,0.003708311,0.003676041,0.113696823,0.11270741,0.000989412,No,NA,NA,NA,3,11.66666667,0.079152986,0.026384329
604,15,soil,middle,0-0.5,3,26.61296676,170604,2017,6,4,6.3,-18.1,0.1,0.5,SEV,BBG,BOER,12/13/16,3/25/17,Spring,fine,170601,0.86,0.86,nitrate,2017,6,1,mesh,NA,44,0.1,44,3,5.341666667,0.003693121,0.003689604,0.003679532,0.003676041,0.16189941,0.161745794,0.000153615,No,NA,NA,NA,3,5.833333333,0.005772204,0.001924068
605,15,soil,plant_end,0-10,10,50.33140173,170604,2017,6,4,4.8,-18.8,0.05,0.5,SEV,BBG,BOER,12/13/16,3/25/17,Spring,fine,170601,0.86,0.86,nitrate,2017,6,1,mesh,NA,102.2,0.05,51.1,3,5.341666667,0.003687616,0.003689604,0.003674067,0.003676041,0.187744847,0.187845684,-0.000100837,No,NA,NA,NA,3,11.66666667,-0.002003466,-0.000667822
606,20,soil,crust_end,0-10,10,13.46291202,170830,2017,8,30,7.6,-17,0.05,0.4,SEV,BBG,BOER,12/13/16,6/29/17,Monsoon,coarse,170817,0.86,0.86,nitrate,2017,8,17,mesh,NA,102.2,0.05,51.1,13,5.341666667,0.003697892,0.003689604,0.003684268,0.003676041,0.188266094,0.187845684,0.00042041,No,NA,NA,NA,13,9.333333333,0.031227237,0.002402095
607,20,soil,middle,0-0.5,10,21.36000936,170830,2017,8,30,7.8,-17.8,0.1,0.4,SEV,BBG,BOER,12/13/16,6/29/17,Monsoon,coarse,170817,0.86,0.86,nitrate,2017,8,17,mesh,NA,44,0.1,44,13,5.341666667,0.003698626,0.003689604,0.003684997,0.003676041,0.162139849,0.161745794,0.000394055,No,NA,NA,NA,13,4.666666667,0.018448256,0.001419097
608,20,soil,plant_end,0-10,10,44.51123454,170830,2017,8,30,5.3,-16.7,0.06,0.5,SEV,BBG,BOER,12/13/16,6/29/17,Monsoon,coarse,170817,0.86,0.86,nitrate,2017,8,17,mesh,NA,102.2,0.06,61.32,13,5.341666667,0.003689451,0.003689604,0.003675889,0.003676041,0.225405513,0.225414821,-9.31E-06,No,NA,NA,NA,13,9.722222222,-0.000209117,-1.61E-05
609,21,soil,crust_end,0-10,10,14.60308187,170604,2017,6,4,8,-17.1,0.1,0.3,SEV,BBG,BOER,12/13/16,NA,Spring,none,170601,0.86,0.86,nitrate,2017,6,1,Nform_Plant_species,NA,102.2,0.1,102.2,3,5.341666667,0.00369936,0.003689604,0.003685725,0.003676041,0.376681113,0.375691368,0.000989745,No,NA,NA,NA,3,3.5,0.067776448,0.022592149
610,21,soil,middle,0-0.5,3,19.7040605,170604,2017,6,4,5.9,-18.4,0.1,0.5,SEV,BBG,BOER,12/13/16,NA,Spring,none,170601,0.86,0.86,nitrate,2017,6,1,Nform_Plant_species,NA,44,0.1,44,3,5.341666667,0.003691653,0.003689604,0.003678075,0.003676041,0.161835292,0.161745794,8.95E-05,No,0_10,NA,0.015224359,3,5.833333333,0.004542101,0.001514034
611,21,soil,plant_end,0-10,10,42.58227331,170604,2017,6,4,5.7,-17.3,0.01,0.3,SEV,BBG,BOER,12/13/16,NA,Spring,none,170601,0.86,0.86,nitrate,2017,6,1,Nform_Plant_species,NA,102.2,0.01,10.22,3,5.341666667,0.003690919,0.003689604,0.003677346,0.003676041,0.037582478,0.037569137,1.33E-05,No,NA,NA,NA,3,35,0.000313311,0.000104437
612,24,soil,middle,0-0.5,10,25.71478174,170830,2017,8,30,6,-17.5,0.1,0.4,SEV,BBG,BOER,12/13/16,NA,Monsoon,none,170817,0.86,0.86,nitrate,2017,8,17,Nform_Plant_species,NA,44,0.1,44,13,5.341666667,0.00369202,0.003689604,0.003678439,0.003676041,0.161851322,0.161745794,0.000105527,No,NA,NA,NA,13,4.666666667,0.004103759,0.000315674
613,24,soil,outside_raceway,0-10,0,60,170817,2017,8,17,6.5,-17.1,0.1,0.4,SEV,BBG,BOER,12/13/16,NA,Monsoon,none,170817,0.86,0.86,nitrate,2017,8,17,Nform_Plant_species,NA,102.2,0.1,102.2,0,5.341666667,0.003693855,0.003689604,0.003680261,0.003676041,0.376122639,0.375691368,0.000431271,No,0_10,10,0.054754098,0,4.666666667,0.007187843,NA
614,27,soil,middle,0-0.5,10,21.36000936,170830,2017,8,30,7.8,-17.4,0.1,0.5,SEV,BBG,BOER,12/13/16,NA,Monsoon,none,170817,0.86,0.86,nitrate,2017,8,17,Nform_Plant_species,NA,44,0.1,44,13,5.341666667,0.003698626,0.003689604,0.003684997,0.003676041,0.162139849,0.161745794,0.000394055,No,NA,NA,NA,13,5.833333333,0.018448256,0.001419097
615,28,soil,crust_end,0-10,10,13.46291202,170602,2017,6,2,9.4,-17.3,0.1,0.4,SEV,BBG,BOER,12/13/16,NA,Spring,none,170525,0.86,0.86,glutamate,2017,5,25,Nform,NA,102.2,0.1,102.2,8,5.341666667,0.003704498,0.003689604,0.003690825,0.003676041,0.37720235,0.375691368,0.001510982,No,NA,NA,NA,8,4.666666667,0.112232948,0.014029119
616,28,soil,middle,0-0.5,10,21.36000936,170602,2017,6,2,6.7,-17.5,0.01,0.3,SEV,BBG,BOER,12/13/16,NA,Spring,none,170525,0.86,0.86,glutamate,2017,5,25,Nform,NA,44,0.01,4.4,8,5.341666667,0.003694589,0.003689604,0.003680989,0.003676041,0.016196353,0.016174579,2.18E-05,No,NA,NA,NA,8,35,0.001019348,0.000127419
